season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,games,goals,assists,points,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,gaa,saves,sv_pct,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg
2023,VCU Rams,27, Stevie Mika,"Mika, Stevie", Stevie,Mika,Sr,GK,3,2,3,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,135:00,3,2,2,0.4,NA,1,NA,2,NA,NA,NA,NA,NA
2023,VCU Rams,32, Jordan Faveri,"Faveri, Jordan", Jordan,Faveri,Sr,F,3,0,3,1,NA,2,1,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VCU Rams,16, Isabella Cahall,"Cahall, Isabella", Isabella,Cahall,Jr,F,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VCU Rams,9, Jenna Eller,"Eller, Jenna", Jenna,Eller,Jr,M,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VCU Rams,22, Vivian Vendt,"Vendt, Vivian", Vivian,Vendt,Fr,M,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VCU Rams,29, Keira Connolly,"Connolly, Keira", Keira,Connolly,So,M,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VCU Rams,14, Jazzy Jackson,"Jackson, Jazzy", Jazzy,Jackson,Fr,F,1,0,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VCU Rams,18, Emma Bennett,"Bennett, Emma", Emma,Bennett,So,M,1,0,1,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VCU Rams,37, Carley Rynex,"Rynex, Carley", Carley,Rynex,Jr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VCU Rams,13, Margot Nezaj,"Nezaj, Margot", Margot,Nezaj,Sr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,26, Emily Ward,"Ward, Emily", Emily,Ward,Fr,M,4,1,4,NA,NA,0,1,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,21, Barrett Callejo,"Callejo, Barrett", Barrett,Callejo,Fr,F,4,1,4,NA,1,1,11,4,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,6, Cameron Jones,"Jones, Cameron", Cameron,Jones,Fr,D,4,4,4,NA,NA,0,1,NA,NA,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,4, Paige Becker,"Becker, Paige", Paige,Becker,Fr,D,4,1,4,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,18, Eva Torres,"Torres, Eva", Eva,Torres,Fr,F,4,0,4,NA,NA,0,1,1,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,11, Katy Layman,"Layman, Katy", Katy,Layman,So,D,4,4,4,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,3, Cadee Hegarty,"Hegarty, Cadee", Cadee,Hegarty,So,M,4,1,4,NA,NA,0,2,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,25, Amber Strapponi,"Strapponi, Amber", Amber,Strapponi,So,M,4,0,4,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,29, Gianna De Cicco,"De Cicco, Gianna", Gianna,De Cicco,Fr,M,4,3,4,NA,NA,0,2,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,97, Jillian Hall,"Hall, Jillian", Jillian,Hall,Sr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,360:00,6,1.5,25,0.806,1,NA,1,3,NA,NA,NA,NA,NA
2023,VMI ,8, Morgan Anderson,"Anderson, Morgan", Morgan,Anderson,Sr,M,4,3,4,NA,NA,0,3,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,20, Grace Wagner,"Wagner, Grace", Grace,Wagner,Sr,D,4,3,4,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,2, Sedona Dancu,"Dancu, Sedona", Sedona,Dancu,So,F,4,4,4,2,NA,4,9,7,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,VMI ,7, Delilah Martindale,"Martindale, Delilah", Delilah,Martindale,Jr,M,4,4,4,NA,NA,0,1,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,32, Alexa Avery,"Avery, Alexa", Alexa,Avery,Jr,F,4,0,4,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,5, Riley Boucher,"Boucher, Riley", Riley,Boucher,So,F,4,4,4,NA,NA,0,4,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,14, Caroline Marini,"Marini, Caroline", Caroline,Marini,So,D,4,4,4,NA,NA,0,2,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,15, Madison Hornig,"Hornig, Madison", Madison,Hornig,Sr,F,3,3,3,NA,NA,0,6,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,12, Samantha Uschold,"Uschold, Samantha", Samantha,Uschold,Fr,D,3,0,3,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,33, Courtney Smith,"Smith, Courtney", Courtney,Smith,Jr,D,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,13, Kat Stanley,"Stanley, Kat", Kat,Stanley,Fr,M,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,10, Isabella Bruzonic,"Bruzonic, Isabella", Isabella,Bruzonic,Jr,F,2,0,2,NA,NA,0,1,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,24, Katelyn Redlinger,"Redlinger, Katelyn", Katelyn,Redlinger,Fr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,VMI ,17, Hannah White,"White, Hannah", Hannah,White,Sr,F,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,12, Anna Cup,"Cup, Anna", Anna,Cup,Fr,D,4,4,4,NA,NA,0,2,1,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,7, Daisy Boardman,"Boardman, Daisy", Daisy,Boardman,Fr,D,4,3,4,NA,NA,0,1,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,17, Molly O'Rear,"O'Rear, Molly", Molly,O'Rear,So,M,4,4,4,NA,NA,0,4,1,8,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,4, Peyton Evans,"Evans, Peyton", Peyton,Evans,Jr,F,4,0,4,NA,1,1,1,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,3, Sam Gountounas,"Gountounas, Sam", Sam,Gountounas,Jr,D,4,3,4,1,NA,2,4,3,5,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,19, Dana Fish,"Fish, Dana", Dana,Fish,Jr,F,4,4,4,NA,NA,0,3,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,16, Nicole Norfolk,"Norfolk, Nicole", Nicole,Norfolk,Sr,D,4,4,4,2,NA,4,3,2,NA,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Valparaiso Beacons,23, Allie Anderson,"Anderson, Allie", Allie,Anderson,Sr,M,4,4,4,1,2,4,10,4,3,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Valparaiso Beacons,00, Nikki Coryell,"Coryell, Nikki", Nikki,Coryell,Sr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,360:00,6,1.5,13,0.684,1,NA,2,1,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,8, Cassidy Eckstein,"Eckstein, Cassidy", Cassidy,Eckstein,Sr,M,4,2,4,NA,NA,0,NA,NA,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,25, Chase Ray,"Ray, Chase", Chase,Ray,Sr,M,4,2,4,NA,NA,0,1,NA,NA,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,30, Lindsey Dusatko,"Dusatko, Lindsey", Lindsey,Dusatko,Sr,F,4,4,4,NA,NA,0,3,1,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,20, Aubrey Ramey,"Ramey, Aubrey", Aubrey,Ramey,Sr,D,4,4,4,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,10, Addy Joiner,"Joiner, Addy", Addy,Joiner,Jr,F,4,1,4,1,NA,2,3,3,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,21, Lauren Cook,"Cook, Lauren", Lauren,Cook,Jr,F,3,0,3,NA,NA,0,NA,NA,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,31, Abby White,"White, Abby", Abby,White,Jr,D,3,1,3,NA,NA,0,3,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,33, Julianna De Simone,"De Simone, Julianna", Julianna,De Simone,Fr,F,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,13, Kennedy Hill,"Hill, Kennedy", Kennedy,Hill,So,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Valparaiso Beacons,5, Eve Miller,"Miller, Eve", Eve,Miller,Fr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,19, Nyela Calnek,"Calnek, Nyela", Nyela,Calnek,Fr,F,4,0,4,NA,NA,0,2,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,13, Ella Eggleston,"Eggleston, Ella", Ella,Eggleston,Fr,F,4,2,4,2,1,5,9,6,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,5, Caroline Betts,"Betts, Caroline", Caroline,Betts,So,F,4,2,4,NA,NA,0,5,2,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,23, Maddie Baker,"Baker, Maddie", Maddie,Baker,So,D,4,2,4,1,NA,2,1,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Vanderbilt Commodores,12, Hannah McLaughlin,"McLaughlin, Hannah", Hannah,McLaughlin,So,M,4,4,4,NA,NA,0,5,2,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,17, Rachel Deresky,"Deresky, Rachel", Rachel,Deresky,Jr,F,4,4,4,1,2,4,14,6,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Vanderbilt Commodores,6, Addie Porter,"Porter, Addie", Addie,Porter,Jr,F,4,2,4,1,1,3,5,3,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,24, Courtney Jones,"Jones, Courtney", Courtney,Jones,Fr,M,4,4,4,1,2,4,7,1,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,3, Maya Antoine,"Antoine, Maya", Maya,Antoine,Sr,D,4,4,4,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,00, Kate Devine,"Devine, Kate", Kate,Devine,Sr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,225:00,0,0,5,1,1,1,2,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,21, Sophia Gorski,"Gorski, Sophia", Sophia,Gorski,Sr,F,4,1,4,NA,NA,0,6,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,11, Amber Nguyen,"Nguyen, Amber", Amber,Nguyen,Sr,M,4,4,4,NA,NA,0,5,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,27, Alex Wagner,"Wagner, Alex", Alex,Wagner,Sr,D,4,2,4,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,33, Abi Brighton,"Brighton, Abi", Abi,Brighton,Sr,M,4,4,4,NA,NA,0,6,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
2023,Vanderbilt Commodores,10, Jada Konte,"Konte, Jada", Jada,Konte,Sr,F,4,3,4,NA,NA,0,6,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,0, Sara Wojdelko,"Wojdelko, Sara", Sara,Wojdelko,Jr,GK,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,135:00,2,1.333,2,0.5,NA,1,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,14, Mia Castillo,"Castillo, Mia", Mia,Castillo,Jr,M,3,0,3,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,4, Ella Zimmerman,"Zimmerman, Ella", Ella,Zimmerman,So,D,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,26, Tina Bruni,"Bruni, Tina", Tina,Bruni,Sr,F,2,2,2,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,16, Francesca Yanchuk,"Yanchuk, Francesca", Francesca,Yanchuk,Jr,F,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vanderbilt Commodores,18, Sydney Watts,"Watts, Sydney", Sydney,Watts,Fr,F,2,0,2,NA,NA,0,3,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vermont Catamounts,21, Aubrey Bough,"Bough, Aubrey", Aubrey,Bough,Fr,,3,0,3,NA,1,1,3,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vermont Catamounts,13, Nadia Nealon,"Nealon, Nadia", Nadia,Nealon,Fr,M,3,0,3,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
