date,team,opponent,home_away,result,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg
2022-09-04,Pacific Tigers,Fresno St.,Away,T,1,1,NA,1,1,1,13,4,17,0,2,0,0,0,90:00,1,2,0,0,0,0,0,9,0,0,0,1,0,11,3,10,0,5,0,0,0,90:00,1,3,0,0,0,0,0,9,1,1,0
2022-08-26,Penn Quakers,Temple,Home,T,0,0,NA,1,0,0,14,6,9,0,0,0,0,0,90:00,0,2,1,0,0,0,0,11,0,0,0,0,0,5,2,7,0,0,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,0
2022-08-28,Penn Quakers,Maryland,Home,T,1,1,NA,1,1,0,5,2,7,0,0,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,0,1,1,8,4,11,0,1,0,0,0,90:00,1,1,0,0,0,0,0,8,0,0,0
2022-09-01,Penn Quakers,Villanova,Away,T,1,1,NA,1,1,1,7,1,8,0,0,0,0,0,90:00,1,5,0,0,0,0,0,6,0,0,0,1,2,8,6,9,0,0,0,0,0,90:00,1,0,0,0,0,0,0,6,0,0,0
2022-09-04,Penn Quakers,Lehigh,Home,W,2,1,NA,1,2,2,16,9,5,0,0,0,0,0,90:00,1,5,0,0,0,0,0,6,0,0,1,1,0,11,6,12,0,0,0,0,0,90:00,2,7,0,0,0,0,0,3,0,0,0
2022-08-18,Penn St. Nittany Lions,Georgetown,Home,T,2,2,NA,1,2,1,12,6,4,0,1,0,0,0,90:00,2,0,0,0,0,0,0,6,1,1,0,2,1,5,2,7,0,1,0,0,0,90:00,2,4,0,0,0,0,0,4,0,0,0
2022-08-21,Penn St. Nittany Lions,Duquesne,Home,W,3,0,NA,1,3,4,20,12,4,0,0,0,0,0,90:00,0,2,1,1,0,0,0,11,0,0,1,0,0,5,2,5,0,0,0,0,0,90:00,3,9,0,0,0,0,0,0,0,0,0
2022-08-25,Penn St. Nittany Lions,West Virginia,Home,W,2,0,NA,1,2,3,17,8,5,0,0,0,0,0,90:00,0,4,1,0,0,0,0,7,0,0,1,0,0,9,4,9,0,2,0,0,0,90:00,2,6,0,0,0,0,0,4,0,0,0
2022-08-28,Penn St. Nittany Lions,Monmouth,Away,W,3,1,NA,1,3,2,17,9,13,0,1,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,1,1,0,7,4,4,0,1,0,0,0,90:00,3,6,0,0,0,0,0,5,0,0,0
2022-09-01,Penn St. Nittany Lions,Stanford,Away,L,0,2,NA,1,0,0,9,5,8,0,1,0,0,0,90:00,2,9,0,0,0,0,0,6,0,0,0,2,3,20,11,13,0,0,0,0,0,90:00,0,5,1,0,0,0,0,3,0,0,1
2022-09-04,Penn St. Nittany Lions,Santa Clara,Away,W,1,0,NA,1,1,0,4,1,18,0,2,0,0,0,90:00,0,4,1,0,0,0,0,1,0,0,1,0,0,18,4,5,0,0,0,0,0,90:00,1,1,0,0,0,0,0,10,0,0,0
2022-08-18,Pepperdine Waves,CSUN,Home,W,8,0,NA,1,8,8,25,14,4,0,0,0,0,0,90:00,0,1,1,1,0,0,0,12,1,1,1,0,0,2,1,14,0,0,0,0,0,90:00,8,6,0,0,0,0,0,0,0,0,0
2022-08-21,Pepperdine Waves,UC San Diego,Away,W,1,0,NA,1,1,1,15,6,9,0,0,0,0,0,90:00,0,2,1,0,0,0,0,7,0,0,1,0,0,3,2,11,0,0,0,0,0,90:00,1,5,0,0,0,0,0,3,0,0,0
2022-08-25,Pepperdine Waves,LSU,Home,T,2,2,NA,1,2,2,19,11,6,0,2,0,0,0,90:00,2,1,0,0,0,0,0,8,0,0,0,2,2,7,3,14,0,1,0,0,0,90:00,2,9,0,0,0,0,0,0,0,0,0
2022-08-28,Pepperdine Waves,San Diego St.,Home,W,4,0,NA,1,4,5,29,15,6,0,0,0,0,0,90:00,0,5,1,0,0,0,0,9,0,0,1,0,0,6,5,10,0,0,0,0,0,90:00,4,11,0,0,0,0,0,0,0,0,0
2022-09-01,Pepperdine Waves,UC Santa Barbara,Away,W,3,0,NA,1,3,1,12,5,9,0,1,0,0,0,90:00,0,1,1,0,0,0,0,5,0,0,1,0,0,4,1,8,0,2,0,0,0,90:00,3,2,0,0,0,0,0,2,0,0,0
2022-09-04,Pepperdine Waves,California,Away,T,1,1,NA,1,1,1,21,9,7,0,1,0,0,0,90:00,1,3,0,0,0,0,0,9,0,0,0,1,0,4,4,9,0,0,0,0,0,90:00,1,8,0,0,0,0,0,2,0,0,0
2022-08-18,Pittsburgh Panthers,"Gonzaga Missoula, MT",Away,W,1,0,NA,1,1,1,16,5,5,0,0,0,0,0,90:00,0,10,1,0,0,0,0,6,0,0,1,0,0,17,10,10,0,1,0,0,0,90:00,1,4,0,0,0,0,0,5,0,0,0
2022-08-21,Pittsburgh Panthers,Montana,Away,W,2,0,NA,1,2,2,16,5,2,0,0,0,0,0,90:00,0,3,1,0,0,0,0,6,0,0,1,0,0,9,3,7,0,0,0,0,0,90:00,2,3,0,0,0,0,0,1,0,0,0
2022-08-25,Pittsburgh Panthers,Massachusetts,Home,W,6,1,NA,1,6,5,34,18,6,0,0,0,0,0,90:00,1,2,0,0,0,0,0,7,1,1,1,1,0,7,3,6,0,1,0,0,0,90:00,6,12,0,0,0,0,0,2,0,0,0
2022-08-28,Pittsburgh Panthers,Cleveland St.,Away,W,6,0,NA,1,6,4,27,15,7,0,1,0,0,0,90:00,0,1,1,1,0,0,0,6,0,0,1,0,0,5,1,9,0,1,0,0,0,90:00,6,9,0,0,0,0,0,1,0,0,0
2022-08-31,Pittsburgh Panthers,Kent St.,Home,W,7,0,NA,1,7,7,21,11,7,0,0,0,0,0,90:00,0,1,1,1,0,0,0,6,0,0,1,0,0,3,1,9,0,0,0,0,0,90:00,7,4,0,0,0,0,0,1,0,0,0
2022-09-04,Pittsburgh Panthers,Cincinnati,Home,W,2,0,NA,1,2,2,20,8,11,0,0,0,0,0,90:00,0,2,1,0,0,0,0,3,0,0,1,0,0,7,2,9,0,0,0,0,0,90:00,2,6,0,0,0,0,0,0,0,0,0
2022-08-18,Portland Pilots,Utah,Home,T,2,2,NA,1,2,1,13,6,11,0,2,0,0,0,90:00,2,3,0,0,0,0,0,2,1,1,0,2,2,10,5,8,0,1,0,0,0,90:00,2,4,0,0,0,0,0,4,0,0,0
2022-08-21,Portland Pilots,Eastern Wash.,Home,W,6,0,NA,1,6,6,25,13,6,0,0,0,0,0,90:00,0,1,1,0,0,0,0,5,0,0,1,0,0,4,1,11,0,1,0,0,0,90:00,6,7,0,0,0,0,0,0,0,0,0
2022-08-25,Portland Pilots,Washington St.,Away,T,0,0,NA,1,0,0,7,3,6,0,1,0,0,0,90:00,0,7,1,0,0,0,0,4,0,0,0,0,0,18,7,14,0,1,0,0,0,90:00,0,3,1,0,0,0,0,5,0,0,0
2022-08-28,Portland Pilots,Montana,Home,W,2,0,NA,1,2,1,10,5,6,0,1,0,0,0,90:00,0,8,1,0,0,0,0,3,0,0,1,0,0,14,8,13,0,1,0,0,0,90:00,2,3,0,0,0,0,0,1,0,1,0
2022-09-01,Portland Pilots,Nebraska,Away,W,2,0,NA,1,2,0,6,4,13,0,1,0,0,0,90:00,0,6,1,0,0,0,0,1,0,0,1,0,0,12,6,11,0,1,0,0,0,90:00,2,2,0,0,0,0,0,4,0,0,0
2022-09-04,Portland Pilots,Hawaii,Home,W,1,0,NA,1,1,1,24,5,6,0,0,0,0,0,90:00,0,5,1,0,0,0,0,14,0,0,1,0,0,5,5,7,0,0,0,0,0,90:00,1,4,0,0,0,0,0,3,0,0,0
2022-08-18,Portland St. Vikings,San Francisco,Home,L,0,4,NA,1,0,0,6,1,9,0,2,0,0,0,90:00,4,6,0,0,0,0,0,1,0,0,0,4,1,20,10,5,1,2,0,0,0,90:00,0,1,1,0,0,0,0,7,1,1,1
2022-08-21,Portland St. Vikings,Western Ore.,Home,W,4,1,NA,1,4,1,11,3,11,0,0,0,0,0,90:00,1,4,0,0,0,0,0,3,2,3,1,1,0,12,5,12,0,1,0,0,0,90:00,4,0,0,0,0,0,0,1,0,0,0
2022-08-25,Portland St. Vikings,UC Riverside,Home,L,1,4,NA,1,1,0,8,4,5,0,1,0,0,0,90:00,4,5,0,0,0,0,0,0,0,0,0,4,1,13,8,5,0,2,0,0,0,90:00,1,3,0,0,0,0,0,7,1,1,1
2022-08-28,Portland St. Vikings,South Dakota,Home,T,2,2,NA,1,2,1,12,6,8,0,3,0,0,0,90:00,2,10,0,0,0,0,0,3,0,0,0,2,1,19,12,13,0,2,0,0,0,90:00,2,4,0,0,0,0,0,6,0,0,0
2022-09-01,Portland St. Vikings,New Mexico,Away,T,1,1,NA,1,1,0,9,4,6,0,0,0,0,0,90:00,1,2,0,0,0,0,0,1,0,0,0,1,2,18,3,12,0,0,0,0,0,90:00,1,3,0,0,0,0,0,7,0,0,0
2022-09-03,Portland St. Vikings,New Mexico St.,Away,L,0,3,NA,1,0,0,5,4,8,0,0,0,0,0,90:00,3,1,0,0,0,0,0,1,0,0,0,3,4,14,4,9,0,0,0,0,0,90:00,0,4,1,0,0,0,0,6,0,0,1
2022-08-26,Prairie View Lady Panthers,SFA,Home,L,0,3,NA,1,0,0,5,1,4,0,0,0,0,0,90:00,3,7,0,0,0,0,0,2,0,0,0,3,2,17,10,4,0,0,0,0,0,90:00,0,1,1,0,0,0,0,8,0,0,1
2022-08-28,Prairie View Lady Panthers,A&M-Corpus Christi,Away,L,1,8,NA,1,1,0,7,2,9,0,1,0,0,0,90:00,8,1,0,0,0,0,0,1,0,0,0,8,9,23,9,7,0,0,0,0,0,90:00,1,1,0,0,0,0,0,7,1,1,1
2022-08-19,Presbyterian Blue Hose,Furman,Away,L,0,3,NA,1,0,0,12,4,9,0,0,0,0,0,90:00,3,1,0,0,0,0,0,5,0,0,0,3,3,7,4,13,0,0,0,0,0,90:00,0,4,1,1,0,0,0,6,0,0,1
2022-08-21,Presbyterian Blue Hose,Davidson,Home,L,1,2,NA,1,1,1,9,3,7,0,0,0,0,0,90:00,2,3,0,0,0,0,0,2,0,0,0,2,1,11,5,8,0,0,0,0,0,90:00,1,2,0,0,0,0,0,3,0,0,1
2022-08-24,Presbyterian Blue Hose,ETSU,Home,T,0,0,NA,1,0,0,11,2,12,0,0,0,0,0,90:00,0,4,1,1,0,0,0,5,0,0,0,0,0,8,4,10,0,1,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,0
2022-08-28,Presbyterian Blue Hose,Alabama St.,Away,T,0,0,NA,1,0,0,23,8,1,0,0,0,0,0,90:00,0,5,1,0,0,0,0,7,0,0,0,0,0,10,5,5,0,0,0,0,0,90:00,0,8,1,0,0,0,0,0,0,0,0
2022-09-01,Presbyterian Blue Hose,Kennesaw St.,Home,L,1,2,NA,1,1,1,12,6,5,0,0,0,0,0,90:00,2,6,0,0,0,0,0,4,0,0,0,2,2,11,8,10,0,2,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,1
2022-09-04,Presbyterian Blue Hose,The Citadel,Home,L,2,4,NA,1,2,2,10,5,3,0,2,0,0,0,90:00,4,8,0,0,0,0,0,5,0,0,0,4,2,17,12,10,0,2,0,0,0,90:00,2,3,0,0,0,0,0,5,0,0,1
2022-08-26,Princeton Tigers,Colgate,Home,W,4,2,NA,1,4,3,19,9,6,0,1,0,0,0,90:00,2,4,0,0,0,0,0,6,0,0,1,2,2,9,6,9,0,2,0,0,0,90:00,4,5,0,0,0,0,0,2,0,0,0
2022-08-28,Princeton Tigers,Fairfield,Home,W,2,0,NA,1,2,2,21,7,11,0,0,0,0,0,90:00,0,1,1,0,0,0,0,7,0,0,1,0,0,3,1,6,0,2,0,0,0,90:00,2,5,0,0,0,0,0,3,0,0,0
2022-09-01,Princeton Tigers,Rhode Island,Away,W,2,1,NA,1,2,0,15,8,6,0,0,0,0,0,90:00,1,1,0,0,0,0,0,8,0,1,1,1,2,7,2,6,0,1,0,0,0,90:00,2,6,0,0,0,0,0,2,0,0,0
2022-09-04,Princeton Tigers,Rutgers,Away,L,0,3,NA,1,0,0,12,5,14,0,2,0,0,0,90:00,3,6,0,0,0,0,0,3,0,0,0,3,3,16,9,11,0,1,0,0,0,90:00,0,5,1,0,0,0,0,3,0,0,1
2022-08-18,Providence Friars,Colgate,Home,W,1,0,NA,1,1,1,15,6,14,0,0,0,0,0,90:00,0,0,1,0,0,0,0,5,0,0,1,0,0,3,0,4,0,0,0,0,0,90:00,1,5,0,0,0,0,0,2,0,0,0
2022-08-21,Providence Friars,Boston U.,Away,L,1,2,NA,1,1,1,13,6,9,0,0,0,0,0,90:00,2,2,0,0,0,0,0,3,0,0,0,2,2,12,4,7,0,0,0,0,0,90:00,1,5,0,0,0,0,0,9,0,0,1
2022-08-25,Providence Friars,Rutgers,Home,L,0,3,NA,1,0,0,6,1,7,0,1,0,0,0,90:00,3,5,0,0,0,0,0,3,0,0,0,3,2,12,8,4,0,0,0,0,0,90:00,0,1,1,0,0,0,0,6,1,1,1
2022-08-28,Providence Friars,Vanderbilt,Away,L,0,4,NA,1,0,0,2,1,9,0,1,0,0,0,90:00,4,7,0,0,0,0,0,0,0,0,0,4,3,14,11,7,0,0,0,0,0,90:00,0,1,1,0,0,0,0,10,1,1,1
2022-09-04,Providence Friars,Stony Brook,Away,W,4,2,NA,1,4,3,31,17,8,0,1,0,0,0,90:00,2,1,0,0,0,0,0,5,0,0,1,2,2,5,3,3,0,1,0,0,0,90:00,4,13,0,0,0,0,0,7,0,1,0
2022-08-18,Purdue Boilermakers,Southern California,Home,W,3,0,NA,1,3,6,11,7,6,0,1,0,0,0,90:00,0,6,1,0,0,0,0,5,0,0,1,0,0,17,6,9,0,0,0,0,0,90:00,3,4,0,0,0,0,0,8,0,0,0
2022-08-21,Purdue Boilermakers,Vanderbilt,Home,L,0,1,NA,1,0,0,9,4,9,0,0,0,0,0,90:00,1,6,0,0,0,0,0,6,0,1,0,1,1,15,7,9,0,1,0,0,0,90:00,0,4,1,0,0,0,0,5,0,0,1
2022-08-25,Purdue Boilermakers,Kentucky,Away,L,1,2,NA,1,1,1,8,2,6,0,0,0,0,0,90:00,2,6,0,0,0,0,0,5,0,0,0,2,2,19,8,10,0,3,0,0,0,90:00,1,1,0,0,0,0,0,7,0,0,1
2022-08-28,Purdue Boilermakers,Miami (OH),Home,W,2,1,NA,1,2,2,16,7,13,0,1,0,0,0,90:00,1,0,0,0,0,0,0,2,0,0,1,1,1,12,1,8,0,0,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,0
2022-09-01,Purdue Boilermakers,Kansas,Away,L,0,1,NA,1,0,0,6,3,11,0,1,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,0,1,1,15,6,7,0,1,0,0,0,90:00,0,3,1,0,0,0,0,3,0,0,1
2022-09-04,Purdue Boilermakers,Kansas St.,Away,W,2,1,NA,1,2,2,7,5,8,1,1,0,0,0,90:00,1,11,0,0,0,0,0,8,0,0,1,1,0,19,12,12,0,3,0,0,0,90:00,2,3,0,0,0,0,0,5,0,1,0
2022-08-18,Purdue Fort Wayne Mastodons,Chicago St.,Home,W,4,1,NA,1,4,4,19,8,14,0,1,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,1,1,0,7,5,15,0,4,0,0,0,90:00,4,4,0,0,0,0,0,1,0,0,0
2022-08-21,Purdue Fort Wayne Mastodons,Eastern Ill.,Away,L,0,2,NA,1,0,0,22,8,9,0,0,0,0,0,90:00,2,5,0,0,0,0,0,4,0,1,0,2,3,12,7,11,0,2,0,0,0,90:00,0,8,1,0,0,0,0,5,0,0,1
2022-08-25,Purdue Fort Wayne Mastodons,Toledo,Away,T,1,1,NA,1,1,0,4,2,12,0,1,0,0,0,90:00,1,10,0,0,0,0,0,2,0,0,0,1,0,20,11,12,0,3,0,0,0,90:00,1,1,0,0,0,0,0,5,1,1,0
2022-08-28,Purdue Fort Wayne Mastodons,Bellarmine,Home,T,1,1,NA,1,1,1,9,5,10,0,0,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,0,1,1,7,3,4,0,0,0,0,0,90:00,1,4,0,0,0,0,0,2,0,0,0
2022-09-01,Purdue Fort Wayne Mastodons,Ball St.,Home,W,1,0,NA,1,1,1,12,4,5,0,0,0,0,0,90:00,0,5,1,0,0,0,0,6,0,0,1,0,0,15,5,8,0,3,0,0,0,90:00,1,3,0,0,0,0,0,4,0,0,0
2022-09-04,Purdue Fort Wayne Mastodons,Southern Ill.,Away,L,1,2,NA,1,1,0,6,4,6,0,0,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,0,2,0,10,6,12,0,3,0,0,0,90:00,1,3,0,0,0,0,0,3,0,0,1
2022-08-18,Queens (NC) Royals,UNCW,Home,L,0,2,NA,1,0,0,5,1,9,0,1,0,0,0,90:00,2,3,0,0,0,0,0,5,0,0,0,2,1,6,5,13,0,1,0,0,0,90:00,0,1,1,1,0,0,0,5,0,0,1
2022-08-21,Queens (NC) Royals,Ball St.,Home,T,0,0,NA,1,0,0,5,2,5,0,0,0,0,0,90:00,0,11,1,0,0,0,0,1,0,0,0,0,0,17,11,4,0,0,0,0,0,90:00,0,2,1,1,0,0,0,8,0,0,0
2022-08-26,Queens (NC) Royals,"Mississippi Col. Columbus, Ga.",Away,L,0,1,NA,1,0,0,0,0,1,0,0,0,0,0,90:00,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,90:00,0,0,1,0,0,0,0,0,1,1,1
2022-08-28,Queens (NC) Royals,"West Florida Columbus, GA",Away,T,0,0,NA,1,0,0,8,5,7,0,0,0,0,0,90:00,0,5,1,0,0,0,0,5,0,0,0,0,0,8,5,10,0,1,0,0,0,90:00,0,5,1,0,0,0,0,4,0,0,0
2022-09-04,Queens (NC) Royals,Morehead St.,Away,T,1,1,NA,1,1,0,8,3,10,0,2,0,0,0,90:00,1,3,0,0,0,0,0,8,0,0,0,1,0,7,4,9,1,2,0,0,0,90:00,1,2,0,0,0,0,0,11,1,1,0
2022-08-18,Quinnipiac Bobcats,Lafayette,Away,W,3,0,NA,1,3,1,14,10,8,0,1,0,0,0,90:00,0,2,1,0,0,0,0,6,1,1,1,0,0,5,2,9,0,1,0,0,0,90:00,3,7,0,0,0,0,0,1,0,0,0
2022-08-25,Quinnipiac Bobcats,Stony Brook,Home,W,2,1,NA,1,2,1,17,10,15,0,1,0,0,0,90:00,1,9,0,0,0,0,0,10,0,0,1,1,1,12,10,5,0,1,0,0,0,90:00,2,8,0,0,0,0,0,3,0,0,0
2022-08-28,Quinnipiac Bobcats,Yale,Away,L,1,4,NA,1,1,1,16,6,16,0,3,0,0,0,90:00,4,0,0,0,0,0,0,7,0,0,0,4,5,9,4,14,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,0,0,1
2022-09-03,Quinnipiac Bobcats,Maine,Home,W,3,2,NA,1,3,3,15,10,10,0,2,0,0,0,90:00,2,2,0,0,0,0,0,5,1,1,1,2,2,9,4,11,0,1,0,0,0,90:00,3,7,0,0,0,0,0,3,0,0,0
2022-08-18,Radford Highlanders,Concord,Home,L,1,2,NA,1,1,1,17,8,7,0,0,0,0,0,90:00,2,2,0,0,0,0,0,10,0,0,0,2,2,8,4,6,0,1,0,0,0,90:00,1,7,0,0,0,0,0,3,0,0,1
2022-08-21,Radford Highlanders,George Mason,Home,T,1,1,NA,1,1,0,21,7,18,0,5,0,0,0,90:00,1,3,0,0,0,0,0,8,0,0,0,1,1,9,4,18,0,4,0,0,0,90:00,1,6,0,0,0,0,0,4,0,0,0
2022-08-25,Radford Highlanders,Hampton,Away,W,2,1,NA,1,2,2,28,10,8,0,1,0,0,0,90:00,1,2,0,0,0,0,0,12,0,0,1,1,0,3,3,16,0,2,0,0,0,90:00,2,8,0,0,0,0,0,0,1,1,0
2022-08-28,Radford Highlanders,Wofford,Home,W,3,0,NA,1,3,3,19,10,10,0,0,0,0,0,90:00,0,5,1,0,0,0,0,13,0,0,1,0,0,8,5,4,0,0,0,0,0,90:00,3,7,0,0,0,0,0,2,0,0,0
2022-09-01,Radford Highlanders,Mount St. Mary's,Away,T,1,1,NA,1,1,2,15,9,6,0,1,0,0,0,90:00,1,2,0,0,0,0,0,7,0,0,0,1,1,7,3,15,0,1,0,0,0,90:00,1,8,0,0,0,0,0,3,0,0,0
2022-09-04,Radford Highlanders,Marshall,Home,W,5,1,NA,1,5,6,13,9,8,0,1,0,0,0,90:00,1,5,0,0,0,0,0,2,0,0,1,1,1,9,6,11,0,1,0,0,0,90:00,5,4,0,0,0,0,0,1,0,0,0
2022-08-18,Rhode Island Rams,NC State,Away,L,0,4,NA,1,0,0,9,4,4,0,0,0,0,0,90:00,4,3,0,0,0,0,0,2,0,0,0,4,4,15,7,6,0,0,0,0,0,90:00,0,4,1,0,0,0,0,2,0,0,1
2022-08-21,Rhode Island Rams,Wake Forest,Away,L,1,4,NA,1,1,2,7,4,13,0,0,0,0,0,90:00,4,2,0,0,0,0,0,1,0,0,0,4,2,22,6,9,0,0,0,0,0,90:00,1,3,0,0,0,0,0,15,0,1,1
2022-08-25,Rhode Island Rams,Northeastern,Away,T,0,0,NA,1,0,0,19,7,13,0,1,0,0,0,90:00,0,6,1,0,0,0,0,7,0,0,0,0,0,12,6,10,0,1,0,0,0,90:00,0,7,1,0,0,0,0,3,0,1,0
2022-08-28,Rhode Island Rams,Brown,Home,L,1,3,NA,1,1,0,3,2,9,0,0,0,0,0,90:00,3,4,0,0,0,0,0,2,0,0,0,3,1,13,7,8,0,1,0,0,0,90:00,1,1,0,0,0,0,0,7,0,0,1
2022-09-01,Rhode Island Rams,Princeton,Home,L,1,2,NA,1,1,2,7,2,6,0,1,0,0,0,90:00,2,6,0,0,0,0,0,2,0,0,0,2,0,15,8,6,0,0,0,0,0,90:00,1,1,0,0,0,0,0,8,0,1,1
2022-09-04,Rhode Island Rams,Vermont,Away,W,3,2,NA,1,3,1,13,5,16,0,2,0,0,0,90:00,2,1,0,0,0,0,0,3,0,0,1,2,2,11,3,10,0,0,0,0,0,90:00,3,2,0,0,0,0,0,4,0,0,0
2022-08-18,Rice Owls,SMU,Away,L,1,2,NA,1,1,0,7,5,13,0,1,0,0,0,90:00,2,3,0,0,0,0,0,3,0,1,0,2,1,16,5,8,1,1,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,1
2022-08-21,Rice Owls,Samford,Home,L,0,1,NA,1,0,0,8,4,8,0,0,0,0,0,90:00,1,5,0,0,0,0,0,6,0,0,0,1,1,13,6,9,0,1,0,0,0,90:00,0,4,1,0,0,0,0,6,0,0,1
2022-08-25,Rice Owls,Loyola Maryland,Home,L,0,1,NA,1,0,0,21,9,12,0,0,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,0,1,0,8,5,15,0,1,0,0,0,90:00,0,9,1,0,0,0,0,2,0,0,1
2022-08-28,Rice Owls,UIW,Home,W,5,2,NA,1,5,6,26,13,10,0,1,0,0,0,90:00,2,3,0,0,0,0,0,4,0,0,1,2,0,11,5,13,0,0,0,0,0,90:00,5,8,0,0,0,0,0,3,0,0,0
2022-09-01,Rice Owls,Houston Baptist,Home,W,1,0,NA,1,1,1,10,7,9,0,0,0,0,0,90:00,0,2,1,0,0,0,0,6,0,0,1,0,0,6,2,15,0,1,0,0,0,90:00,1,6,0,0,0,0,0,2,0,0,0
2022-09-04,Rice Owls,Houston,Away,L,1,3,NA,1,1,0,11,8,8,0,1,0,0,0,90:00,3,2,0,0,0,0,0,4,1,1,0,3,2,10,5,12,0,0,0,0,0,90:00,1,7,0,0,0,0,0,2,0,0,1
2022-08-18,Richmond Spiders,Longwood,Away,L,0,1,NA,1,0,0,25,8,5,0,0,0,0,0,90:00,1,3,0,0,0,0,0,9,0,0,0,1,0,9,4,6,0,0,0,0,0,90:00,0,8,1,0,0,0,0,8,0,0,1
2022-08-21,Richmond Spiders,Charlotte,Away,T,1,1,NA,1,1,0,14,8,13,0,1,0,0,0,90:00,1,4,0,0,0,0,0,6,0,0,0,1,1,11,5,10,0,0,0,0,0,90:00,1,7,0,0,0,0,0,4,0,0,0
2022-08-28,Richmond Spiders,Delaware,Home,W,1,0,NA,1,1,2,13,7,6,0,1,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,1,0,0,11,2,7,0,1,0,0,0,90:00,1,6,0,0,0,0,0,2,0,0,0
2022-09-01,Richmond Spiders,Campbell,Away,L,0,3,NA,1,0,0,8,3,10,0,1,0,0,0,90:00,3,5,0,0,0,0,0,3,0,0,0,3,4,18,8,7,0,1,0,0,0,90:00,0,3,1,0,0,0,0,2,0,0,1
2022-09-04,Richmond Spiders,Liberty,Home,L,0,1,NA,1,0,0,7,3,4,0,2,0,0,0,90:00,1,6,0,0,0,0,0,3,0,0,0,1,0,12,7,10,0,0,0,0,0,90:00,0,3,1,0,0,0,0,5,0,0,1
2022-08-18,Rider Broncs,Wagner,Away,W,3,2,NA,1,3,2,12,7,3,0,0,0,0,0,90:00,2,8,0,0,0,0,0,1,0,0,1,2,2,17,10,3,0,0,0,0,0,90:00,3,4,0,0,0,0,0,5,0,0,0
2022-08-25,Rider Broncs,Villanova,Away,W,1,0,NA,1,1,1,7,5,6,0,1,0,0,0,90:00,0,7,1,0,0,0,0,1,0,0,1,0,0,22,7,5,0,0,0,0,0,90:00,1,4,0,0,0,0,0,12,0,0,0
2022-08-28,Rider Broncs,Delaware St.,Away,W,6,0,NA,1,6,3,21,14,6,0,0,0,0,0,90:00,0,0,1,0,0,0,0,6,2,2,1,0,0,2,0,5,0,1,0,0,0,90:00,6,8,0,0,0,0,0,2,0,0,0
2022-08-31,Rider Broncs,UAlbany,Away,L,1,3,NA,1,1,0,7,2,8,0,1,0,0,0,90:00,3,9,0,0,0,0,0,3,0,0,0,3,3,29,12,5,0,0,0,0,0,90:00,1,1,0,0,0,0,0,4,0,0,1
2022-09-03,Rider Broncs,Temple,Home,T,0,0,NA,1,0,0,16,7,2,0,0,0,0,0,90:00,0,6,1,0,0,0,0,6,0,0,0,0,0,14,6,6,0,1,0,0,0,90:00,0,7,1,0,0,0,0,2,0,0,0
2022-08-18,Robert Morris Colonials,VMI,Home,W,2,0,NA,1,2,2,16,7,5,0,0,0,0,0,90:00,0,4,1,0,0,0,0,8,0,0,1,0,0,8,4,9,0,2,0,0,0,90:00,2,5,0,0,0,0,0,2,0,0,0
2022-08-21,Robert Morris Colonials,Saint Francis (PA),Home,W,2,1,NA,1,2,2,16,7,3,0,1,0,0,0,90:00,1,2,0,0,0,0,0,15,0,0,1,1,1,9,3,5,0,1,0,0,0,90:00,2,5,0,0,0,0,0,4,0,0,0
2022-08-25,Robert Morris Colonials,Mount St. Mary's,Home,T,1,1,NA,1,1,1,15,3,4,0,0,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,0,1,0,8,4,11,0,1,0,0,0,90:00,1,2,0,0,0,0,0,6,0,0,0
2022-08-28,Robert Morris Colonials,Massachusetts,Home,T,1,1,NA,1,1,1,5,2,6,0,1,0,0,0,90:00,1,6,0,0,0,0,0,1,0,0,0,1,1,13,7,10,0,0,0,0,0,90:00,1,1,0,0,0,0,0,8,0,0,0
