date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,combined_sho,shutouts,g_wins,g_loss,d_saves,g_ties,corners,pk,pk_att,gwg.x,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_combined_sho,defensive_shutouts,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_g_ties,defensive_corners,defensive_pk,defensive_pk_att,gwg.y,team_id
2023-10-12,Vermont Catamounts,New Hampshire,Home,Draw,1,1,NA,1,1,0,19,7,17,0,1,0,0,0,90:00,1,4,0,0,0,0,0,0,1,0,0,NA,1,1,9,5,12,0,1,0,0,0,90:00,1,6,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-10-15,Vermont Catamounts,Binghamton,Away,Loss,0,2,NA,1,0,0,17,10,3,0,0,0,0,0,90:00,2,0,0,0,0,0,0,0,8,0,0,NA,2,3,6,2,5,0,0,0,0,0,90:00,0,10,0,1,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-10-22,Vermont Catamounts,NJIT,Home,Loss,2,3,NA,1,2,1,21,11,11,0,0,0,0,0,90:00,3,4,0,0,0,0,0,0,7,0,0,NA,3,2,9,7,4,0,0,0,0,0,90:00,2,9,0,0,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-10-26,Vermont Catamounts,UAlbany,Away,Win,3,0,NA,1,3,3,15,5,14,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,5,0,0,1,0,0,8,2,12,1,2,0,0,0,90:00,3,2,0,0,0,0,0,0,3,0,1,NA,game_sport_year_ctl_id=16462
2023-10-30,Vermont Catamounts,New Hampshire,Away,Win,2,1,NA,1,2,2,20,10,6,0,0,0,0,0,90:00,1,6,0,0,0,0,0,0,8,0,0,1,1,1,18,7,4,0,0,0,0,0,90:00,2,8,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-11-02,Vermont Catamounts,Maine,Away,Loss,1,2,NA,1,1,0,7,6,9,0,1,0,0,0,90:00,2,5,0,0,0,0,0,0,3,0,0,NA,2,2,14,7,8,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,4,0,0,1,game_sport_year_ctl_id=16462
2023-08-17,Villanova Wildcats,Marist,Home,Win,3,0,NA,1,3,3,19,6,6,0,1,0,0,0,90:00,0,1,0,1,0,0,0,0,6,0,0,1,0,0,3,1,7,0,0,0,0,0,90:00,3,3,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-08-20,Villanova Wildcats,Lehigh,Home,Draw,1,1,NA,1,1,2,19,5,5,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,6,0,0,NA,1,1,13,5,10,0,1,0,0,0,90:00,1,4,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-08-27,Villanova Wildcats,Temple,Away,Win,3,0,NA,1,3,4,17,11,6,0,0,0,0,0,90:00,0,4,0,1,0,0,0,0,9,0,0,1,0,0,6,4,11,0,1,0,0,0,90:00,3,8,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-08-31,Villanova Wildcats,Bucknell,Away,Draw,1,1,NA,1,1,2,16,9,5,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,5,0,0,NA,1,0,12,3,15,0,1,0,0,0,90:00,1,8,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-09-03,Villanova Wildcats,George Mason,Away,Win,3,0,NA,1,3,4,15,10,6,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,12,0,0,1,0,0,4,1,8,0,0,0,0,0,90:00,3,7,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-10,Villanova Wildcats,West Virginia,Away,Draw,0,0,NA,1,0,0,2,1,4,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,4,0,0,NA,0,0,8,1,12,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,8,0,0,NA,game_sport_year_ctl_id=16462
2023-09-14,Villanova Wildcats,Penn,Away,Draw,1,1,NA,1,1,1,8,4,7,0,0,0,0,0,90:00,1,1,0,0,0,0,0,0,3,0,0,NA,1,2,11,2,8,0,0,0,0,0,90:00,1,3,0,0,0,0,0,0,7,0,0,NA,game_sport_year_ctl_id=16462
2023-09-17,Villanova Wildcats,Cornell,Home,Draw,1,1,NA,1,1,1,13,6,8,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,3,0,0,NA,1,0,12,5,12,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-09-24,Villanova Wildcats,Seton Hall,Home,Win,2,1,NA,1,2,2,15,5,6,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,7,0,0,1,1,1,13,4,15,0,3,0,0,0,90:00,2,3,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-28,Villanova Wildcats,Xavier,Away,Loss,0,1,NA,1,0,0,5,1,7,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,3,0,0,NA,1,1,16,3,11,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-10-01,Villanova Wildcats,St. John's (NY),Away,Loss,0,2,NA,1,0,0,3,1,4,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,7,0,0,NA,2,3,9,5,6,0,1,0,0,0,90:00,0,1,0,1,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-10-05,Villanova Wildcats,Butler,Home,Draw,1,1,NA,1,1,1,11,3,6,0,1,0,0,0,90:00,1,1,0,0,0,0,0,0,7,0,0,NA,1,0,17,2,11,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-10-08,Villanova Wildcats,Creighton,Home,Loss,1,2,NA,1,1,1,11,6,10,0,0,0,0,0,90:00,2,5,0,0,0,0,0,0,7,0,1,NA,2,1,21,7,13,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-10-12,Villanova Wildcats,Georgetown,Away,Loss,0,2,NA,1,0,0,2,0,9,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,4,0,0,NA,2,3,19,9,7,0,1,0,0,0,90:00,0,0,0,1,0,0,0,0,11,0,0,1,game_sport_year_ctl_id=16462
2023-10-15,Villanova Wildcats,Marquette,Home,Draw,1,1,NA,1,1,0,20,6,6,1,0,0,0,0,90:00,1,3,0,0,0,0,0,0,11,0,0,NA,1,1,7,4,9,1,0,0,0,0,90:00,1,5,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-10-19,Villanova Wildcats,UConn,Away,Loss,0,4,NA,1,0,0,9,5,7,0,1,0,0,0,90:00,4,4,0,0,0,0,0,0,4,0,0,NA,4,2,19,8,7,0,0,0,0,0,90:00,0,5,0,1,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-10-22,Villanova Wildcats,DePaul,Away,Loss,0,1,NA,1,0,0,11,3,4,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,2,0,0,NA,1,1,13,3,12,0,1,0,0,0,90:00,0,3,0,1,0,0,0,0,4,0,0,1,game_sport_year_ctl_id=16462
2023-10-26,Villanova Wildcats,Providence,Home,Loss,0,1,NA,1,0,0,13,5,7,0,2,0,0,0,90:00,1,3,0,0,0,0,0,0,3,0,1,NA,1,1,11,4,12,0,0,0,0,0,90:00,0,5,1,1,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-08-17,Virginia Cavaliers,Nevada,Home,Win,5,0,NA,1,5,3,25,17,3,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,14,1,1,1,0,0,2,1,2,0,1,0,0,0,90:00,5,12,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-08-20,Virginia Cavaliers,Radford,Home,Win,5,0,NA,1,5,3,24,10,5,0,0,0,0,0,90:00,0,1,1,1,0,0,0,0,10,1,1,1,0,0,1,1,4,0,0,0,0,0,90:00,5,5,0,0,0,0,0,0,0,0,0,NA,game_sport_year_ctl_id=16462
2023-08-24,Virginia Cavaliers,Michigan,Home,Draw,0,0,NA,1,0,0,15,2,7,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,7,0,0,NA,0,0,5,2,9,0,1,0,0,0,90:00,0,2,0,1,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-08-27,Virginia Cavaliers,George Mason,Away,Win,4,0,NA,1,4,7,27,12,5,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,11,0,0,1,0,0,1,1,15,0,1,0,0,0,90:00,4,8,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-08-31,Virginia Cavaliers,West Virginia,Home,Win,2,1,NA,1,2,2,11,7,8,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,2,0,0,1,1,1,9,6,6,0,1,0,0,0,90:00,2,5,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-09-03,Virginia Cavaliers,VCU,Home,Win,4,1,NA,1,4,4,11,4,6,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,4,0,0,1,1,0,9,6,7,0,0,0,0,0,90:00,4,0,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-09-07,Virginia Cavaliers,Iowa,Home,Draw,0,0,NA,1,0,0,13,2,6,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,2,0,0,NA,0,0,5,1,10,0,3,0,0,0,90:00,0,2,0,1,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-16,Virginia Cavaliers,Louisville,Away,Draw,1,1,NA,1,1,1,10,5,7,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,6,0,0,NA,1,2,7,3,8,0,1,0,0,0,90:00,1,4,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-09-21,Virginia Cavaliers,North Carolina,Home,Loss,0,1,NA,1,0,0,9,2,5,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,4,0,0,NA,1,0,12,6,4,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,1,0,0,1,game_sport_year_ctl_id=16462
2023-09-24,Virginia Cavaliers,Wake Forest,Away,Loss,0,2,NA,1,0,0,8,1,7,0,1,0,0,0,90:00,2,7,0,0,0,0,0,0,2,0,0,NA,2,2,19,9,7,0,2,0,0,0,90:00,0,1,0,1,0,0,0,0,6,0,0,1,game_sport_year_ctl_id=16462
2023-10-01,Virginia Cavaliers,Duke,Home,Draw,1,1,NA,1,1,2,9,3,5,0,0,0,0,0,90:00,1,1,0,0,0,0,0,0,6,0,0,NA,1,2,9,2,7,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-10-05,Virginia Cavaliers,Clemson,Away,Draw,1,1,NA,1,1,2,6,4,0,0,0,0,0,0,90:00,1,11,0,0,0,0,0,0,1,0,0,NA,1,1,20,12,4,0,0,0,0,0,90:00,1,3,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-10-08,Virginia Cavaliers,NC State,Away,Loss,1,2,NA,1,1,1,20,5,8,0,2,0,0,0,90:00,2,2,0,0,0,0,0,0,7,0,0,NA,2,3,6,4,7,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,1,0,0,1,game_sport_year_ctl_id=16462
2023-10-15,Virginia Cavaliers,Virginia Tech,Home,Win,3,0,NA,1,3,1,19,12,2,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,3,0,0,1,0,0,8,2,11,0,2,0,0,0,90:00,3,9,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-10-19,Virginia Cavaliers,Miami (FL),Home,Win,1,0,NA,1,1,1,17,7,8,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,3,0,0,1,0,0,3,2,4,0,0,0,0,0,90:00,1,6,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-10-22,Virginia Cavaliers,Boston College,Home,Draw,1,1,NA,1,1,1,15,5,3,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,11,0,0,NA,1,1,9,3,5,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-10-26,Virginia Cavaliers,Syracuse,Away,Win,4,0,NA,1,4,1,32,9,3,0,0,0,0,0,90:00,0,1,1,1,0,0,0,0,5,1,1,1,0,0,5,1,6,0,1,0,0,0,90:00,4,5,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-08-17,Virginia Tech Hokies,Butler,Away,Win,3,0,NA,1,3,2,11,8,13,0,1,0,0,0,90:00,0,3,0,1,0,0,0,0,5,0,0,1,0,0,8,3,4,1,1,0,0,0,90:00,3,5,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-08-20,Virginia Tech Hokies,Indiana,Away,Draw,0,0,NA,1,0,0,4,2,10,0,0,0,0,0,90:00,0,4,0,1,0,0,0,0,2,0,0,NA,0,0,11,4,9,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,7,0,0,NA,game_sport_year_ctl_id=16462
2023-08-24,Virginia Tech Hokies,James Madison,Home,Win,3,0,NA,1,3,2,20,10,11,0,1,0,0,0,90:00,0,4,0,1,0,0,0,0,10,1,1,1,0,0,7,4,2,0,1,0,0,0,90:00,3,7,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-08-27,Virginia Tech Hokies,Georgetown,Away,Loss,0,1,NA,1,0,0,11,3,7,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,3,0,0,NA,1,0,8,6,10,0,1,0,0,0,90:00,0,3,0,1,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-08-31,Virginia Tech Hokies,Old Dominion,Home,Draw,0,0,NA,1,0,0,11,6,14,0,2,0,0,0,90:00,0,4,0,1,0,0,0,0,6,0,0,NA,0,0,11,4,11,0,1,0,0,0,90:00,0,6,0,1,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-03,Virginia Tech Hokies,Charlotte,Away,Draw,1,1,NA,1,1,1,13,7,8,0,1,0,0,0,90:00,1,0,0,0,0,0,0,0,6,0,0,NA,1,1,2,1,6,0,0,0,0,0,90:00,1,6,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-07,Virginia Tech Hokies,Navy,Away,Win,1,0,NA,1,1,1,20,5,15,0,3,0,0,0,90:00,0,3,0,1,0,0,0,0,6,0,0,1,0,0,6,3,9,0,1,0,0,0,90:00,1,4,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-10,Virginia Tech Hokies,Northwestern,Home,Loss,2,3,NA,1,2,2,11,7,17,0,3,0,0,0,90:00,3,4,0,0,0,0,0,0,6,0,0,NA,3,2,9,7,13,0,2,0,0,0,90:00,2,5,0,0,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-09-15,Virginia Tech Hokies,North Carolina,Away,Loss,0,1,NA,1,0,0,8,2,14,0,2,0,0,0,90:00,1,6,0,0,0,0,0,0,1,0,0,NA,1,0,17,7,10,0,1,0,0,0,90:00,0,2,0,1,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-09-21,Virginia Tech Hokies,Boston College,Away,Win,2,1,NA,1,2,3,9,5,10,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,5,0,0,1,1,1,6,4,12,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-09-24,Virginia Tech Hokies,Syracuse,Away,Win,4,0,NA,1,4,1,21,12,19,0,1,0,0,0,90:00,0,5,0,1,0,0,0,0,8,0,0,1,0,0,9,5,6,0,0,0,0,0,90:00,4,8,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-09-29,Virginia Tech Hokies,Wake Forest,Home,Loss,0,2,NA,1,0,0,3,0,6,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,8,0,0,NA,2,0,11,9,10,0,0,0,0,0,90:00,0,0,0,1,0,0,0,0,7,0,0,1,game_sport_year_ctl_id=16462
2023-10-05,Virginia Tech Hokies,NC State,Home,Win,4,1,NA,1,4,2,12,5,16,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,8,0,0,1,1,2,8,3,7,0,0,0,0,0,90:00,4,1,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-10-08,Virginia Tech Hokies,Clemson,Home,Loss,0,1,NA,1,0,0,6,5,12,0,0,0,0,0,90:00,1,8,0,0,0,0,0,0,3,0,0,NA,1,2,17,9,13,0,1,0,0,0,90:00,0,5,0,1,0,0,0,0,10,0,0,1,game_sport_year_ctl_id=16462
2023-10-15,Virginia Tech Hokies,Virginia,Away,Loss,0,3,NA,1,0,0,8,2,11,0,2,0,0,0,90:00,3,9,0,0,0,0,0,0,2,0,0,NA,3,1,19,12,2,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,3,0,0,1,game_sport_year_ctl_id=16462
2023-10-19,Virginia Tech Hokies,Duke,Home,Loss,0,1,NA,1,0,0,4,2,10,0,2,0,0,0,90:00,1,5,0,0,0,0,0,0,3,0,0,NA,1,1,13,6,13,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,13,0,0,1,game_sport_year_ctl_id=16462
2023-10-22,Virginia Tech Hokies,Miami (FL),Home,Win,3,0,NA,1,3,3,17,12,7,0,1,0,0,0,90:00,0,1,0,1,0,0,0,0,6,0,0,1,0,0,3,1,6,1,1,0,0,0,90:00,3,9,0,0,0,0,0,0,0,0,0,NA,game_sport_year_ctl_id=16462
2023-10-26,Virginia Tech Hokies,Pittsburgh,Away,Loss,1,2,NA,1,1,1,15,4,6,0,3,0,0,0,90:00,2,7,0,0,0,0,0,0,6,0,0,NA,2,3,23,9,14,0,3,0,0,0,90:00,1,3,0,0,0,0,0,0,10,0,0,1,game_sport_year_ctl_id=16462
2023-08-17,Wagner Seahawks,Rider,Away,Loss,0,1,NA,1,0,0,5,3,15,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,10,0,0,NA,1,0,9,4,7,0,1,0,0,0,90:00,0,3,0,1,0,0,0,0,1,0,0,1,game_sport_year_ctl_id=16462
2023-08-20,Wagner Seahawks,Fordham,Away,Loss,0,4,NA,1,0,0,8,2,8,0,2,0,0,0,90:00,4,6,0,0,0,0,0,0,2,0,0,NA,4,3,20,10,16,0,1,0,0,0,90:00,0,2,0,1,0,0,0,0,4,0,0,1,game_sport_year_ctl_id=16462
2023-08-24,Wagner Seahawks,Army West Point,Home,Win,1,0,NA,1,1,0,6,1,10,0,3,0,0,0,90:00,0,5,0,1,0,0,0,0,3,0,0,1,0,0,8,5,10,0,1,0,0,0,90:00,1,0,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-08-27,Wagner Seahawks,Manhattan,Home,Loss,1,2,NA,1,1,0,13,9,18,0,0,0,0,0,90:00,2,4,0,0,0,0,0,0,7,0,0,NA,2,1,9,6,2,0,1,0,0,0,90:00,1,8,0,0,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-08-31,Wagner Seahawks,Iona,Away,Win,1,0,NA,1,1,1,5,3,12,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,0,0,0,1,0,0,9,1,13,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-09-03,Wagner Seahawks,Binghamton,Home,Draw,2,2,NA,1,2,1,9,2,9,0,0,0,0,0,90:00,2,6,0,0,0,0,0,0,1,0,0,NA,2,0,12,8,4,0,1,0,0,0,90:00,2,0,0,0,0,0,0,0,6,1,1,NA,game_sport_year_ctl_id=16462
2023-09-10,Wagner Seahawks,NJIT,Away,Draw,1,1,NA,1,1,1,11,5,15,1,1,0,0,0,90:00,1,3,0,0,0,0,0,0,6,0,0,NA,1,1,14,4,18,0,2,0,0,0,90:00,1,4,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-17,Wagner Seahawks,LIU,Home,Win,2,0,NA,1,2,2,19,9,9,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,7,0,0,1,0,0,8,1,4,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-21,Wagner Seahawks,Merrimack,Home,Loss,0,1,NA,1,0,0,8,4,6,1,1,0,0,0,90:00,1,6,0,0,0,0,0,0,0,0,0,NA,1,1,17,7,16,0,1,0,0,0,90:00,0,4,0,1,0,0,0,0,6,0,0,1,game_sport_year_ctl_id=16462
2023-09-24,Wagner Seahawks,Howard,Away,Loss,0,4,NA,1,0,0,5,1,10,0,2,0,0,0,90:00,4,11,0,0,0,0,0,0,0,0,0,NA,4,2,24,15,4,0,1,0,0,0,90:00,0,1,0,1,0,0,0,0,3,2,3,1,game_sport_year_ctl_id=16462
2023-10-01,Wagner Seahawks,Le Moyne,Away,Win,1,0,NA,1,1,1,10,5,9,1,2,0,0,0,90:00,0,3,0,1,0,0,0,0,4,0,0,1,0,0,6,3,6,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-10-05,Wagner Seahawks,Saint Francis (PA),Home,Win,3,1,NA,1,3,2,20,10,6,0,1,0,0,0,90:00,1,1,0,0,0,0,0,0,8,1,1,1,1,1,6,2,6,0,2,0,0,0,90:00,3,7,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-10-08,Wagner Seahawks,Stonehill,Away,Loss,2,3,NA,1,2,1,18,9,16,0,0,0,0,0,90:00,3,5,0,0,0,0,0,0,1,1,1,NA,3,2,12,8,4,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,7,1,1,1,game_sport_year_ctl_id=16462
2023-10-12,Wagner Seahawks,Delaware St.,Away,Win,1,0,NA,1,1,1,32,16,8,0,0,0,0,0,90:00,0,4,0,1,0,0,0,0,8,0,0,1,0,0,6,4,8,0,0,0,0,0,90:00,1,15,0,0,0,0,0,0,0,0,0,NA,game_sport_year_ctl_id=16462
2023-10-15,Wagner Seahawks,Sacred Heart,Home,Win,1,0,NA,1,1,1,7,3,16,0,0,0,0,0,90:00,0,4,0,1,0,0,0,0,0,0,0,1,0,0,5,4,6,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-10-19,Wagner Seahawks,FDU,Home,Loss,1,2,NA,1,1,1,9,3,6,0,2,0,0,0,90:00,2,7,0,0,0,0,0,0,5,0,0,NA,2,0,11,9,5,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,3,0,0,1,game_sport_year_ctl_id=16462
2023-10-26,Wagner Seahawks,Central Conn. St.,Away,Loss,1,2,NA,1,1,1,7,3,10,0,1,0,0,0,90:00,2,10,0,0,0,0,0,0,2,0,0,NA,2,1,18,12,9,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,11,0,0,1,game_sport_year_ctl_id=16462
2023-10-29,Wagner Seahawks,FDU,Away,Win,3,0,NA,1,3,3,8,5,9,0,0,0,0,0,90:00,0,9,0,1,0,0,0,0,4,0,0,1,0,0,18,9,5,0,0,0,0,0,90:00,3,2,0,0,0,0,0,0,11,0,0,NA,game_sport_year_ctl_id=16462
2023-11-02,Wagner Seahawks,Merrimack,Away,Draw,1,1,3,1,1,0,15,6,11,0,0,0,0,0,110:00,1,8,0,0,0,0,0,0,5,0,0,NA,1,2,19,9,14,0,0,0,0,0,110:00,1,5,0,0,0,0,0,0,7,0,0,NA,game_sport_year_ctl_id=16462
2023-08-17,Wake Forest Demon Deacons,App State,Home,Win,1,0,NA,1,1,1,21,7,10,0,1,0,0,0,90:00,0,4,0,1,0,0,0,0,5,0,0,1,0,0,4,4,10,0,1,0,0,0,90:00,1,6,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-08-20,Wake Forest Demon Deacons,Army West Point,Home,Draw,1,1,NA,1,1,1,18,7,14,0,2,0,0,0,90:00,1,4,0,0,0,0,0,0,4,0,0,NA,1,1,8,5,6,0,0,0,0,0,90:00,1,6,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-08-24,Wake Forest Demon Deacons,Idaho St.,Home,Win,3,0,NA,1,3,4,34,10,10,0,0,0,0,0,90:00,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,3,0,1,0,0,0,90:00,3,7,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-08-27,Wake Forest Demon Deacons,Purdue,Away,Win,2,0,NA,1,2,1,10,7,14,0,3,0,0,0,90:00,0,4,1,1,0,0,0,0,0,1,1,1,0,0,12,4,12,0,3,0,0,0,90:00,2,5,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-08-31,Wake Forest Demon Deacons,Auburn,Away,Win,2,0,NA,1,2,0,5,3,5,0,0,0,0,0,90:00,0,3,1,1,0,0,0,0,1,0,0,1,0,0,13,3,9,0,0,0,0,0,90:00,2,2,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-09-03,Wake Forest Demon Deacons,Iona,Home,Win,6,0,NA,1,6,4,41,21,7,0,0,0,0,0,90:00,0,0,0,1,0,0,0,0,5,2,2,1,0,0,1,0,8,0,1,0,0,0,90:00,6,15,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-09-07,Wake Forest Demon Deacons,Rhode Island,Away,Win,3,1,NA,1,3,3,13,4,7,0,0,0,0,0,90:00,1,1,0,0,0,0,0,0,6,0,0,1,1,0,5,2,4,0,0,0,0,0,90:00,3,1,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-15,Wake Forest Demon Deacons,Notre Dame,Away,Loss,1,3,NA,1,1,1,8,3,14,0,1,0,0,0,90:00,3,1,0,0,0,0,0,0,4,0,0,NA,3,3,12,4,15,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,4,0,0,1,game_sport_year_ctl_id=16462
2023-09-21,Wake Forest Demon Deacons,NC State,Home,Draw,1,1,NA,1,1,0,20,6,13,0,6,0,0,0,90:00,1,2,0,0,0,0,0,0,7,0,0,NA,1,1,3,3,16,1,6,0,0,0,90:00,1,5,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-24,Wake Forest Demon Deacons,Virginia,Home,Win,2,0,NA,1,2,2,19,9,7,0,2,0,0,0,90:00,0,1,0,1,0,0,0,0,6,0,0,1,0,0,8,1,7,0,1,0,0,0,90:00,2,7,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-29,Wake Forest Demon Deacons,Virginia Tech,Away,Win,2,0,NA,1,2,0,11,9,10,0,0,0,0,0,90:00,0,0,0,1,0,0,0,0,7,0,0,1,0,0,3,0,6,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,8,0,0,NA,game_sport_year_ctl_id=16462
