date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_corners,defensive_pk,defensive_pk_att,team_id
2019-09-10,Boston U. Terriers,Merrimack,Home,Loss,0,3,,,,22.0,5.0,10.0,,1.0,6.0,,,3.0,2.0,12.0,6.0,19.0,,2.0,5.0,1.0,1.0,68
2019-09-14,Boston U. Terriers,UMass Lowell,Away,Loss,1,2,2,1.0,,13.0,2.0,15.0,,,6.0,1.0,1.0,2.0,2.0,19.0,10.0,14.0,,2.0,6.0,,,68
2019-09-18,Boston U. Terriers,Brown,Away,Draw,1,1,2,1.0,1.0,16.0,3.0,13.0,,2.0,3.0,,,1.0,1.0,17.0,5.0,16.0,,2.0,5.0,,,68
2019-09-21,Boston U. Terriers,Lafayette,Away,Loss,1,2,,1.0,1.0,4.0,1.0,11.0,,3.0,1.0,,,2.0,2.0,12.0,6.0,13.0,,1.0,5.0,,1.0,68
2019-09-24,Boston U. Terriers,Northeastern,Away,Loss,0,1,2,,,9.0,6.0,23.0,,1.0,3.0,,,1.0,,16.0,10.0,21.0,,2.0,2.0,1.0,2.0,68
2019-09-28,Boston U. Terriers,Lehigh,Away,Loss,2,4,,2.0,2.0,6.0,3.0,19.0,,1.0,,,,4.0,3.0,13.0,6.0,11.0,,1.0,6.0,,,68
2019-10-02,Boston U. Terriers,Holy Cross,Home,Loss,0,1,,,,9.0,,12.0,,3.0,6.0,,,1.0,1.0,6.0,4.0,17.0,1.0,3.0,4.0,,,68
2019-10-05,Boston U. Terriers,Colgate,Home,Win,2,1,1,2.0,2.0,11.0,5.0,25.0,,2.0,6.0,,1.0,1.0,1.0,12.0,7.0,13.0,1.0,4.0,7.0,,,68
2019-10-11,Boston U. Terriers,American,Away,Win,2,1,,2.0,1.0,11.0,8.0,10.0,,,7.0,,,1.0,1.0,9.0,2.0,13.0,,1.0,1.0,,,68
2019-10-15,Boston U. Terriers,Harvard,Home,Win,2,0,,2.0,2.0,19.0,6.0,17.0,,,3.0,,,,,5.0,2.0,13.0,,,2.0,,,68
2019-10-20,Boston U. Terriers,Bucknell,Away,Loss,0,3,,,,9.0,2.0,20.0,,2.0,2.0,,,3.0,5.0,12.0,7.0,16.0,,,4.0,,,68
2019-10-26,Boston U. Terriers,Navy,Home,Win,1,0,2,1.0,1.0,10.0,5.0,20.0,,1.0,3.0,,,,,10.0,3.0,10.0,,1.0,8.0,,,68
2019-11-02,Boston U. Terriers,Loyola Maryland,Home,Loss,0,3,,,,5.0,,17.0,1.0,2.0,2.0,,,3.0,4.0,10.0,7.0,20.0,,1.0,5.0,,,68
2019-11-06,Boston U. Terriers,Army West Point,Away,Loss,1,2,1,1.0,2.0,10.0,3.0,13.0,,2.0,4.0,,,2.0,3.0,11.0,5.0,12.0,,,6.0,,,68
2019-08-30,Bowling Green Falcons,Duquesne,Away,Draw,1,1,2,1.0,,20.0,6.0,9.0,,2.0,5.0,,1.0,1.0,1.0,15.0,6.0,19.0,,,5.0,,,71
2019-09-01,Bowling Green Falcons,Robert Morris,Away,Win,2,0,,2.0,1.0,15.0,8.0,11.0,,1.0,7.0,,,,,8.0,1.0,18.0,,2.0,6.0,,,71
2019-09-06,Bowling Green Falcons,Wisconsin,Home,Win,1,0,,1.0,2.0,8.0,4.0,8.0,,1.0,9.0,,,,,4.0,2.0,15.0,,1.0,2.0,,,71
2019-09-08,Bowling Green Falcons,Northwestern,Away,Win,3,0,,3.0,2.0,8.0,6.0,11.0,,,4.0,1.0,1.0,,,9.0,4.0,11.0,,,9.0,,,71
2019-09-13,Bowling Green Falcons,Ohio St.,Home,Loss,1,2,,1.0,1.0,9.0,2.0,8.0,,1.0,1.0,,,2.0,1.0,12.0,7.0,13.0,,,10.0,,,71
2019-09-17,Bowling Green Falcons,Cleveland St.,Home,Win,1,0,,1.0,1.0,14.0,3.0,9.0,,,6.0,,,,,7.0,2.0,13.0,,1.0,4.0,,,71
2019-09-21,Bowling Green Falcons,Cincinnati,Home,Loss,3,4,1,3.0,3.0,18.0,7.0,9.0,,,5.0,1.0,1.0,4.0,2.0,20.0,7.0,15.0,,3.0,4.0,,,71
2019-09-24,Bowling Green Falcons,Kentucky,Away,Loss,0,2,,,,3.0,2.0,9.0,,2.0,4.0,,,2.0,3.0,12.0,4.0,12.0,,1.0,2.0,,,71
2019-09-28,Bowling Green Falcons,Canisius,Home,Win,4,1,,4.0,5.0,20.0,10.0,9.0,,,9.0,,,1.0,1.0,7.0,5.0,11.0,,1.0,2.0,,,71
2019-10-01,Bowling Green Falcons,Detroit Mercy,Away,Win,1,0,,1.0,2.0,13.0,3.0,14.0,,,4.0,,,,,15.0,2.0,18.0,,1.0,5.0,,,71
2019-10-08,Bowling Green Falcons,IU Indy,Away,Win,1,0,,1.0,2.0,15.0,8.0,10.0,,,9.0,,,,,5.0,2.0,9.0,,1.0,3.0,,,71
2019-10-12,Bowling Green Falcons,Akron,Away,Loss,1,2,,1.0,,6.0,3.0,9.0,,1.0,3.0,,,2.0,2.0,20.0,10.0,10.0,,2.0,9.0,,,71
2019-10-19,Bowling Green Falcons,SIUE,Away,Loss,0,2,,,,10.0,6.0,11.0,,1.0,2.0,,,2.0,2.0,7.0,4.0,11.0,,,2.0,,,71
2019-10-22,Bowling Green Falcons,Purdue Fort Wayne,Home,Win,4,0,,4.0,4.0,28.0,9.0,9.0,,,5.0,,,,,5.0,1.0,3.0,,,3.0,,,71
2019-10-26,Bowling Green Falcons,West Virginia,Home,Win,3,0,,3.0,6.0,13.0,7.0,12.0,,1.0,7.0,,,,,8.0,3.0,7.0,,1.0,4.0,,,71
2019-11-02,Bowling Green Falcons,Western Mich.,Away,Loss,0,1,,,,6.0,2.0,13.0,1.0,,2.0,,,1.0,,10.0,2.0,6.0,,,3.0,,,71
2019-11-05,Bowling Green Falcons,Wright St.,Away,Win,1,0,,1.0,1.0,14.0,4.0,9.0,,,8.0,,,,,9.0,2.0,12.0,,,5.0,,,71
2019-11-09,Bowling Green Falcons,NIU,Home,Win,1,0,,1.0,2.0,13.0,5.0,8.0,,,4.0,,1.0,,,8.0,4.0,8.0,,,6.0,,,71
2019-11-12,Bowling Green Falcons,NIU,Home,Win,2,1,1,2.0,2.0,14.0,5.0,13.0,,1.0,5.0,1.0,1.0,1.0,1.0,20.0,9.0,12.0,,3.0,7.0,,,71
2019-11-15,Bowling Green Falcons,Akron,Away,Win,1,0,,1.0,1.0,6.0,2.0,13.0,,1.0,5.0,,,,,20.0,6.0,12.0,1.0,,13.0,,,71
2019-11-17,Bowling Green Falcons,West Virginia,Home,Loss,0,1,,,,10.0,5.0,13.0,,3.0,7.0,,,1.0,1.0,6.0,3.0,13.0,,1.0,4.0,,,71
2019-08-30,Bradley Braves,Belmont,Home,Draw,0,0,2,,,14.0,5.0,18.0,,1.0,7.0,,,,,8.0,,15.0,,2.0,5.0,,,72
2019-09-06,Bradley Braves,IU Indy,Home,Win,1,0,,1.0,1.0,14.0,6.0,9.0,,,10.0,,,,,7.0,1.0,15.0,,,3.0,,,72
2019-09-08,Bradley Braves,Oakland,Home,Draw,2,2,2,2.0,1.0,7.0,4.0,16.0,1.0,4.0,2.0,,,2.0,3.0,13.0,5.0,19.0,,6.0,6.0,,,72
2019-09-13,Bradley Braves,Eastern Ill.,Home,Loss,0,1,,,,19.0,6.0,11.0,,1.0,12.0,,,1.0,2.0,6.0,2.0,16.0,,,2.0,,,72
2019-09-15,Bradley Braves,NIU,Away,Loss,1,2,,1.0,2.0,7.0,1.0,13.0,,1.0,4.0,,,2.0,3.0,18.0,6.0,14.0,,2.0,5.0,,,72
2019-09-21,Bradley Braves,Drake,Away,Loss,0,2,,,,9.0,3.0,13.0,,,5.0,,1.0,2.0,2.0,12.0,5.0,17.0,,1.0,5.0,,,72
2019-09-25,Bradley Braves,Loyola Chicago,Away,Draw,0,0,2,,,9.0,2.0,25.0,,1.0,2.0,,,,,25.0,5.0,10.0,,1.0,19.0,,,72
2019-10-01,Bradley Braves,Valparaiso,Away,Win,2,1,2,2.0,3.0,26.0,5.0,26.0,,2.0,10.0,,,1.0,,10.0,4.0,21.0,,2.0,4.0,1.0,1.0,72
2019-10-05,Bradley Braves,Drake,Home,Win,1,0,,1.0,2.0,12.0,6.0,17.0,,,9.0,,,,,15.0,4.0,14.0,,1.0,4.0,,,72
2019-10-09,Bradley Braves,Missouri St.,Away,Loss,0,3,,,,6.0,4.0,12.0,,4.0,7.0,,,3.0,4.0,8.0,4.0,9.0,,,3.0,,,72
2019-10-13,Bradley Braves,Evansville,Away,Win,1,0,,1.0,1.0,9.0,4.0,9.0,,2.0,4.0,,,,,6.0,1.0,14.0,,3.0,9.0,,,72
2019-10-19,Bradley Braves,Missouri St.,Home,Loss,1,2,,1.0,,7.0,1.0,11.0,,3.0,2.0,1.0,1.0,2.0,1.0,14.0,4.0,6.0,,,5.0,,,72
2019-10-23,Bradley Braves,Loyola Chicago,Home,Draw,0,0,2,,,4.0,2.0,17.0,,2.0,4.0,,,,,12.0,4.0,16.0,,2.0,7.0,,,72
2019-10-27,Bradley Braves,Valparaiso,Home,Win,1,0,,1.0,2.0,12.0,7.0,11.0,,,4.0,,,,,7.0,4.0,19.0,,,4.0,,,72
2019-11-01,Bradley Braves,Northern Ky.,Away,Loss,0,5,,,,7.0,3.0,7.0,,1.0,3.0,,,5.0,5.0,18.0,10.0,8.0,,1.0,8.0,,,72
2019-11-04,Bradley Braves,Western Ill.,Away,Win,2,1,,2.0,3.0,16.0,6.0,11.0,,,10.0,,,1.0,,8.0,4.0,10.0,,,4.0,,,72
2019-11-09,Bradley Braves,Evansville,Home,Win,2,1,,2.0,2.0,8.0,6.0,17.0,,,7.0,1.0,1.0,1.0,1.0,9.0,3.0,9.0,1.0,,7.0,,,72
2019-11-13,Bradley Braves,Evansville,Home,Win,2,0,,2.0,1.0,13.0,3.0,11.0,,3.0,6.0,1.0,1.0,,,11.0,5.0,13.0,,1.0,5.0,,1.0,72
2019-11-15,Bradley Braves,Loyola Chicago,Away,Loss,1,2,,1.0,,5.0,2.0,17.0,1.0,4.0,2.0,,,2.0,1.0,15.0,8.0,16.0,,2.0,3.0,1.0,1.0,72
2019-09-06,Brown Bears,Hartford,Home,Loss,1,2,,1.0,2.0,8.0,3.0,12.0,,1.0,1.0,,,2.0,1.0,13.0,7.0,14.0,,1.0,6.0,1.0,1.0,80
2019-09-12,Brown Bears,Howard,Away,Win,1,0,,1.0,1.0,12.0,8.0,7.0,,1.0,6.0,,,,,8.0,6.0,10.0,,2.0,4.0,,,80
2019-09-14,Brown Bears,George Washington,Away,Loss,0,2,,,,10.0,3.0,14.0,,2.0,9.0,,,2.0,2.0,18.0,10.0,15.0,,3.0,4.0,1.0,1.0,80
2019-09-18,Brown Bears,Boston U.,Home,Draw,1,1,2,1.0,1.0,17.0,5.0,16.0,,2.0,5.0,,,1.0,1.0,16.0,3.0,13.0,,2.0,3.0,,,80
2019-09-22,Brown Bears,Bryant,Away,Loss,1,2,,1.0,1.0,15.0,6.0,10.0,,,6.0,,,2.0,1.0,12.0,4.0,16.0,,2.0,4.0,,,80
2019-09-25,Brown Bears,Providence,Away,Loss,0,1,,,,3.0,1.0,6.0,,1.0,1.0,,,1.0,1.0,22.0,5.0,5.0,,,4.0,,,80
2019-09-29,Brown Bears,San Diego St.,Home,Loss,0,2,,,,15.0,9.0,10.0,,,10.0,,,2.0,2.0,19.0,11.0,12.0,,1.0,5.0,,,80
2019-10-05,Brown Bears,Columbia,Away,Loss,2,3,,2.0,2.0,7.0,5.0,8.0,,1.0,3.0,,1.0,3.0,2.0,15.0,7.0,14.0,,1.0,1.0,,1.0,80
2019-10-12,Brown Bears,Princeton,Home,Draw,1,1,2,1.0,1.0,12.0,4.0,21.0,,3.0,3.0,,,1.0,,28.0,12.0,17.0,1.0,1.0,10.0,,,80
2019-10-15,Brown Bears,Rhode Island,Home,Loss,0,1,,,,10.0,5.0,10.0,,3.0,4.0,,,1.0,1.0,13.0,8.0,15.0,,,6.0,,,80
2019-10-19,Brown Bears,Harvard,Away,Win,3,0,,3.0,1.0,16.0,13.0,11.0,,,7.0,,1.0,,,6.0,2.0,14.0,,2.0,3.0,,,80
2019-10-22,Brown Bears,Holy Cross,Home,Loss,0,1,1,,,17.0,6.0,13.0,,1.0,12.0,,,1.0,1.0,13.0,6.0,7.0,,1.0,2.0,,,80
2019-10-26,Brown Bears,Cornell,Away,Draw,1,1,2,1.0,2.0,8.0,4.0,15.0,,3.0,4.0,,,1.0,2.0,16.0,4.0,20.0,,3.0,8.0,,,80
2019-10-30,Brown Bears,UMass Lowell,Away,Win,1,0,,1.0,1.0,9.0,5.0,11.0,,2.0,5.0,,,,,13.0,4.0,3.0,,,2.0,,,80
2019-11-02,Brown Bears,Penn,Home,Draw,1,1,2,1.0,,18.0,4.0,10.0,,1.0,9.0,,,1.0,1.0,16.0,8.0,18.0,,1.0,8.0,,1.0,80
2019-11-09,Brown Bears,Yale,Away,Loss,0,2,,,,9.0,2.0,8.0,,1.0,3.0,,,2.0,1.0,15.0,5.0,15.0,,,5.0,,,80
2019-11-16,Brown Bears,Dartmouth,Home,Win,2,1,,2.0,3.0,14.0,3.0,8.0,,1.0,5.0,,,1.0,,12.0,5.0,17.0,,1.0,4.0,1.0,1.0,80
2019-08-30,Bryant Bulldogs,UC Riverside,Away,Loss,0,1,,,,4.0,,21.0,,3.0,2.0,,,1.0,2.0,12.0,6.0,9.0,,2.0,8.0,,,81
2019-09-01,Bryant Bulldogs,Cal St. Fullerton,Away,Loss,1,2,,1.0,1.0,7.0,2.0,18.0,,1.0,2.0,,,2.0,2.0,14.0,4.0,15.0,,1.0,6.0,,,81
2019-09-08,Bryant Bulldogs,Siena,Away,Win,3,2,,3.0,4.0,15.0,6.0,13.0,,2.0,4.0,,,2.0,2.0,13.0,4.0,16.0,1.0,2.0,3.0,,,81
2019-09-15,Bryant Bulldogs,Howard,Home,Loss,2,3,,2.0,,17.0,8.0,12.0,,2.0,5.0,,,3.0,1.0,10.0,6.0,11.0,,2.0,5.0,,,81
2019-09-17,Bryant Bulldogs,Massachusetts,Home,Win,2,1,,2.0,2.0,11.0,6.0,7.0,,,6.0,,,1.0,1.0,11.0,5.0,16.0,,,5.0,,,81
2019-09-22,Bryant Bulldogs,Brown,Home,Win,2,1,,2.0,1.0,12.0,4.0,16.0,,2.0,4.0,,,1.0,1.0,15.0,6.0,10.0,,,6.0,,,81
2019-09-29,Bryant Bulldogs,Sacred Heart,Home,Win,2,0,,2.0,2.0,17.0,5.0,19.0,,1.0,11.0,,,,,11.0,6.0,18.0,,3.0,1.0,,,81
2019-10-04,Bryant Bulldogs,Central Conn. St.,Home,Win,4,0,,4.0,2.0,29.0,16.0,14.0,,,5.0,1.0,1.0,,,7.0,1.0,9.0,,1.0,6.0,,,81
2019-10-11,Bryant Bulldogs,Robert Morris,Away,Win,2,1,1,2.0,1.0,15.0,8.0,,,2.0,5.0,,,1.0,1.0,8.0,3.0,,,1.0,1.0,,,81
2019-10-13,Bryant Bulldogs,Saint Francis,Away,Loss,1,3,,1.0,1.0,13.0,5.0,18.0,,2.0,5.0,,,3.0,5.0,22.0,7.0,9.0,,,7.0,,,81
2019-10-18,Bryant Bulldogs,St. Francis Brooklyn,Away,Loss,0,3,,,,11.0,3.0,13.0,,1.0,2.0,,,3.0,3.0,15.0,8.0,14.0,,2.0,6.0,,,81
2019-10-25,Bryant Bulldogs,Mount St. Mary's,Home,Win,2,0,,2.0,1.0,18.0,9.0,22.0,,2.0,6.0,,,,,8.0,,15.0,,2.0,4.0,,,81
2019-10-28,Bryant Bulldogs,LIU,Away,Loss,0,2,,,,13.0,2.0,10.0,,3.0,10.0,,,2.0,2.0,7.0,4.0,14.0,,3.0,1.0,,,81
2019-11-01,Bryant Bulldogs,FDU,Home,Win,1,0,,1.0,1.0,9.0,3.0,18.0,,1.0,1.0,,,,,12.0,3.0,5.0,,,1.0,,,81
2019-11-10,Bryant Bulldogs,Merrimack,Away,Loss,0,2,,,,1.0,1.0,15.0,,,1.0,,,2.0,1.0,14.0,10.0,14.0,,1.0,8.0,,,81
2019-11-15,Bryant Bulldogs,LIU,Away,Loss,0,4,,,,12.0,5.0,13.0,,2.0,2.0,,,4.0,5.0,13.0,8.0,19.0,,2.0,2.0,,,81
2019-08-30,Bucknell Bison,FDU,Home,Loss,1,2,,1.0,1.0,9.0,5.0,11.0,,,2.0,,,2.0,2.0,12.0,7.0,14.0,,2.0,2.0,,,83
2019-09-01,Bucknell Bison,Canisius,Away,Win,4,1,,4.0,5.0,10.0,9.0,15.0,,,2.0,,,1.0,,15.0,7.0,11.0,,,7.0,1.0,1.0,83
2019-09-06,Bucknell Bison,Mount St. Mary's,Home,Loss,1,2,,1.0,,13.0,2.0,30.0,,5.0,2.0,1.0,1.0,2.0,2.0,10.0,7.0,20.0,,1.0,4.0,,,83
2019-09-14,Bucknell Bison,Drexel,Home,Loss,1,2,,1.0,2.0,12.0,7.0,13.0,,2.0,8.0,,,2.0,,11.0,6.0,7.0,,2.0,3.0,,,83
2019-09-18,Bucknell Bison,Saint Francis,Home,Win,3,0,,3.0,3.0,12.0,6.0,12.0,,,5.0,1.0,1.0,,,7.0,2.0,12.0,,,10.0,,,83
2019-09-21,Bucknell Bison,Colgate,Away,Draw,1,1,2,1.0,1.0,13.0,4.0,8.0,,1.0,4.0,,1.0,1.0,2.0,13.0,6.0,10.0,,,3.0,,,83
2019-09-24,Bucknell Bison,George Mason,Away,Draw,1,1,2,1.0,,14.0,5.0,15.0,,3.0,7.0,1.0,1.0,1.0,1.0,7.0,3.0,12.0,,1.0,4.0,,,83
2019-09-27,Bucknell Bison,American,Home,Draw,1,1,2,1.0,2.0,19.0,4.0,11.0,,1.0,7.0,,,1.0,1.0,4.0,1.0,12.0,,1.0,3.0,,,83
2019-10-02,Bucknell Bison,Loyola Maryland,Home,Loss,0,1,,,,6.0,,10.0,,1.0,1.0,,,1.0,2.0,10.0,2.0,11.0,,,7.0,,,83
2019-10-06,Bucknell Bison,Navy,Away,Loss,0,2,,,,11.0,5.0,10.0,,2.0,5.0,,,2.0,3.0,14.0,7.0,12.0,,,6.0,,,83
2019-10-13,Bucknell Bison,Holy Cross,Away,Win,2,1,2,2.0,2.0,12.0,7.0,10.0,,1.0,7.0,,,1.0,2.0,6.0,2.0,8.0,,4.0,1.0,,,83
2019-10-15,Bucknell Bison,Northeastern,Away,Win,2,1,,2.0,1.0,11.0,5.0,7.0,,,7.0,,,1.0,1.0,18.0,4.0,7.0,,,7.0,,,83
2019-10-20,Bucknell Bison,Boston U.,Home,Win,3,0,,3.0,5.0,12.0,7.0,16.0,,,4.0,,,,,9.0,2.0,20.0,,2.0,2.0,,,83
2019-10-22,Bucknell Bison,Binghamton,Home,Draw,1,1,2,1.0,1.0,14.0,3.0,11.0,,,10.0,,,1.0,1.0,14.0,5.0,15.0,,2.0,6.0,,1.0,83
2019-10-26,Bucknell Bison,Army West Point,Home,Draw,0,0,2,,,7.0,3.0,20.0,,1.0,5.0,,,,,14.0,4.0,18.0,,4.0,6.0,,1.0,83
2019-10-29,Bucknell Bison,Cornell,Away,Loss,0,1,,,,2.0,1.0,14.0,,3.0,1.0,,,1.0,1.0,9.0,6.0,8.0,,1.0,4.0,,,83
2019-11-02,Bucknell Bison,Lafayette,Away,Draw,0,0,2,,,15.0,6.0,11.0,,1.0,2.0,,,,,8.0,3.0,19.0,,,3.0,,,83
2019-11-06,Bucknell Bison,Lehigh,Away,Draw,1,1,2,1.0,,8.0,5.0,8.0,,1.0,2.0,,,1.0,2.0,20.0,7.0,9.0,,1.0,6.0,,,83
2019-11-09,Bucknell Bison,Navy,Away,Win,2,0,,2.0,,10.0,3.0,16.0,,2.0,7.0,1.0,1.0,,,10.0,4.0,6.0,,1.0,4.0,,1.0,83
2019-11-12,Bucknell Bison,Lehigh,Away,Loss,0,1,,,,18.0,7.0,7.0,,1.0,6.0,,,1.0,,15.0,4.0,9.0,,1.0,8.0,,,83
2019-08-30,Butler Bulldogs,Western Mich.,Home,Win,2,1,,2.0,1.0,12.0,3.0,18.0,,2.0,1.0,1.0,1.0,1.0,,9.0,6.0,35.0,,2.0,2.0,,,87
2019-09-02,Butler Bulldogs,Evansville,Home,Win,2,0,,2.0,2.0,15.0,8.0,15.0,,,2.0,,,,,7.0,2.0,19.0,,2.0,6.0,,,87
2019-09-06,Butler Bulldogs,Marshall,Away,Loss,1,2,,1.0,1.0,10.0,6.0,15.0,,4.0,5.0,,,2.0,1.0,8.0,5.0,17.0,,3.0,4.0,,,87
2019-09-12,Butler Bulldogs,Wisconsin,Home,Win,1,0,,1.0,2.0,10.0,3.0,12.0,,2.0,3.0,,,,,4.0,2.0,14.0,,1.0,3.0,,,87
2019-09-17,Butler Bulldogs,SIUE,Away,Loss,1,2,2,1.0,1.0,6.0,4.0,11.0,,,2.0,,,2.0,2.0,22.0,11.0,14.0,,1.0,9.0,,,87
2019-09-20,Butler Bulldogs,Georgetown,Home,Loss,0,3,,,,4.0,,14.0,,2.0,4.0,,,3.0,3.0,14.0,8.0,16.0,,,6.0,,,87
2019-09-24,Butler Bulldogs,Indiana,Home,Win,2,1,,2.0,2.0,5.0,4.0,15.0,,1.0,,,,1.0,,18.0,6.0,12.0,,1.0,8.0,,1.0,87
2019-09-28,Butler Bulldogs,St. John's (NY),Home,Loss,0,1,,,,7.0,3.0,4.0,,1.0,4.0,,,1.0,2.0,9.0,4.0,14.0,,2.0,8.0,,,87
2019-10-04,Butler Bulldogs,Providence,Away,Win,3,1,,3.0,3.0,7.0,6.0,18.0,,3.0,,,,1.0,,15.0,9.0,15.0,,1.0,4.0,,,87
2019-10-08,Butler Bulldogs,Akron,Home,Win,1,0,2,1.0,1.0,17.0,6.0,12.0,,2.0,7.0,,,,,10.0,6.0,21.0,,2.0,9.0,,,87
2019-10-12,Butler Bulldogs,DePaul,Home,Draw,2,2,2,2.0,2.0,14.0,5.0,11.0,,3.0,4.0,,,2.0,,12.0,6.0,20.0,,1.0,2.0,1.0,1.0,87
2019-10-16,Butler Bulldogs,Lipscomb,Away,Win,2,1,1,2.0,1.0,13.0,4.0,12.0,,,7.0,,,1.0,1.0,9.0,3.0,17.0,1.0,1.0,4.0,,,87
2019-10-19,Butler Bulldogs,Seton Hall,Away,Win,4,0,,4.0,2.0,26.0,15.0,8.0,,1.0,4.0,,,,,15.0,5.0,14.0,1.0,2.0,6.0,,,87
2019-10-23,Butler Bulldogs,Marquette,Away,Loss,2,3,,2.0,1.0,12.0,9.0,10.0,,,3.0,1.0,1.0,3.0,4.0,18.0,5.0,14.0,,3.0,9.0,,,87
2019-10-27,Butler Bulldogs,Villanova,Home,Win,1,0,2,1.0,1.0,23.0,9.0,11.0,,1.0,8.0,,,,,12.0,2.0,24.0,,2.0,2.0,,,87
2019-11-02,Butler Bulldogs,Creighton,Away,Loss,1,2,2,1.0,,14.0,3.0,12.0,,2.0,6.0,,,2.0,3.0,23.0,8.0,13.0,,2.0,11.0,,,87
2019-11-06,Butler Bulldogs,Xavier,Home,Win,2,1,,2.0,3.0,9.0,4.0,13.0,,1.0,5.0,,,1.0,1.0,12.0,6.0,13.0,,,4.0,,,87
2019-11-09,Butler Bulldogs,Creighton,Away,Win,1,0,,1.0,,11.0,4.0,11.0,,1.0,6.0,1.0,1.0,,,12.0,2.0,18.0,1.0,2.0,8.0,,,87
2019-11-13,Butler Bulldogs,Georgetown,Away,Draw,2,2,2,2.0,2.0,10.0,6.0,16.0,,1.0,2.0,,,2.0,1.0,21.0,9.0,19.0,,,11.0,1.0,1.0,87
2019-11-21,Butler Bulldogs,West Virginia,Home,Loss,1,5,,1.0,1.0,6.0,2.0,15.0,,2.0,3.0,,,5.0,4.0,21.0,15.0,13.0,,1.0,6.0,1.0,2.0,87
2019-08-30,CSU Bakersfield Roadrunners,Elon,Home,Loss,2,3,,2.0,2.0,8.0,5.0,17.0,,5.0,7.0,,,3.0,4.0,16.0,6.0,18.0,,1.0,5.0,,,94
2019-09-01,CSU Bakersfield Roadrunners,Duke,Away,Loss,1,2,,1.0,,4.0,4.0,13.0,,2.0,,,,2.0,1.0,12.0,3.0,6.0,,1.0,7.0,1.0,1.0,94
2019-09-06,CSU Bakersfield Roadrunners,UC Davis,Away,Loss,1,2,,1.0,1.0,9.0,4.0,5.0,,,8.0,,,2.0,,18.0,7.0,7.0,,1.0,4.0,1.0,1.0,94
2019-09-08,CSU Bakersfield Roadrunners,Sacramento St.,Away,Win,5,2,,5.0,3.0,22.0,13.0,14.0,,3.0,7.0,1.0,1.0,2.0,3.0,15.0,6.0,22.0,1.0,7.0,7.0,,,94
2019-09-13,CSU Bakersfield Roadrunners,Saint Mary's (CA),Home,Loss,2,3,1,2.0,,10.0,3.0,7.0,,1.0,5.0,,1.0,3.0,1.0,19.0,6.0,16.0,,,4.0,,,94
2019-09-16,CSU Bakersfield Roadrunners,Pacific,Away,Loss,0,1,,,,9.0,3.0,10.0,1.0,1.0,3.0,,,1.0,,21.0,5.0,14.0,,,7.0,,,94
2019-09-28,CSU Bakersfield Roadrunners,San Jose St.,Away,Loss,2,3,,2.0,,20.0,11.0,7.0,,3.0,5.0,1.0,1.0,3.0,4.0,14.0,9.0,11.0,,2.0,6.0,,,94
2019-10-04,CSU Bakersfield Roadrunners,UNLV,Home,Win,1,0,,1.0,1.0,12.0,2.0,10.0,,,5.0,,,,,11.0,5.0,10.0,,,5.0,,1.0,94
2019-10-06,CSU Bakersfield Roadrunners,Grand Canyon,Home,Win,2,1,,2.0,1.0,12.0,5.0,16.0,,3.0,2.0,,,1.0,1.0,15.0,6.0,16.0,,3.0,9.0,,,94
2019-10-10,CSU Bakersfield Roadrunners,Utah Valley,Away,Loss,0,2,,,,8.0,2.0,12.0,,2.0,5.0,,,2.0,3.0,10.0,6.0,9.0,,,6.0,,,94
2019-10-12,CSU Bakersfield Roadrunners,Air Force,Away,Loss,0,6,,,,7.0,4.0,5.0,,1.0,4.0,,,6.0,5.0,17.0,9.0,15.0,,4.0,3.0,,,94
2019-10-19,CSU Bakersfield Roadrunners,Seattle U,Home,Loss,2,3,,2.0,1.0,8.0,2.0,5.0,,1.0,4.0,,,3.0,4.0,5.0,3.0,11.0,,2.0,5.0,,,94
2019-10-25,CSU Bakersfield Roadrunners,UIW,Home,Win,4,0,,4.0,4.0,13.0,4.0,5.0,1.0,,8.0,,,,,10.0,1.0,9.0,,3.0,10.0,,,94
2019-10-27,CSU Bakersfield Roadrunners,UTRGV,Home,Win,1,0,,1.0,1.0,6.0,4.0,11.0,,,5.0,,,,,12.0,3.0,2.0,,,12.0,,,94
2019-11-01,CSU Bakersfield Roadrunners,Kansas City,Away,Win,2,1,,2.0,2.0,14.0,9.0,12.0,,1.0,4.0,,,1.0,2.0,8.0,6.0,5.0,,1.0,6.0,,,94
2019-11-03,CSU Bakersfield Roadrunners,Houston Christian,Away,Win,2,0,,2.0,2.0,13.0,7.0,11.0,,2.0,9.0,,,,,15.0,6.0,9.0,,1.0,3.0,,,94
2019-11-09,CSU Bakersfield Roadrunners,California Baptist,Away,Loss,1,3,,1.0,,13.0,11.0,9.0,,2.0,6.0,,,3.0,3.0,12.0,9.0,15.0,,2.0,3.0,,,94
2019-11-13,CSU Bakersfield Roadrunners,San Jose St.,Home,Win,1,0,,1.0,2.0,17.0,5.0,10.0,,,2.0,,,,,19.0,10.0,6.0,1.0,1.0,4.0,,1.0,94
